timestamp,edge_id,vehicle_count,avg_speed_kmh,waiting_time_sec,congestion_level
2025-06-08 07:00:01,:4233121526_7,1,0.9195531855186448,0.0,0
2025-06-08 07:00:02,:4233121526_7,1,1.7888502044261958,0.0,0
2025-06-08 07:00:03,:4233121526_7,1,2.700155896687234,0.0,0
2025-06-08 07:00:14,-423591168#0,1,7.418657792192489,0.0,0
2025-06-08 07:00:14,423590921#8,1,3.6055678780776907,0.0,0
2025-06-08 07:00:14,:4233121526_7,1,11.748571033184344,0.0,0
2025-06-08 07:00:21,-423591168#0,1,11.700631052602061,0.0,0
2025-06-08 07:00:21,-423779399#4,1,0.8940185920407996,0.0,0
2025-06-08 07:00:21,423590921#8,1,9.109849796009263,0.0,0
2025-06-08 07:00:21,423737619#1,1,5.348879560466994,0.0,0
2025-06-08 07:00:21,:4233121526_7,1,17.109246403410026,0.0,0
2025-06-08 07:00:29,-423591168#0,1,17.417676123443037,0.0,0
2025-06-08 07:00:29,-423779399#4,1,7.388800769875893,0.0,0
2025-06-08 07:00:29,423590921#8,1,15.197009694723425,0.0,0
2025-06-08 07:00:29,423737619#1,1,10.865276612362726,0.0,0
2025-06-08 07:00:29,:4231643593_3,1,3.4657538460265465,0.0,0
2025-06-08 07:00:29,:4233121526_7,1,22.99580981228493,0.0,0
2025-06-08 07:00:35,-1187840221#0,1,4.181098387619542,0.0,0
2025-06-08 07:00:35,-423591168#0,1,21.960859191611384,0.0,0
2025-06-08 07:00:35,-423779399#4,1,11.450337340226753,0.0,0
2025-06-08 07:00:35,374688974#1,1,0.0,0.0,0
2025-06-08 07:00:35,423590921#8,1,19.34585294125695,0.0,0
2025-06-08 07:00:35,423737619#1,1,15.533494716468171,0.0,0
2025-06-08 07:00:35,:4231643593_3,1,8.33565908585728,0.0,0
2025-06-08 07:00:35,:4233121526_7,1,27.19696275236449,0.0,0
2025-06-08 07:00:39,-1187840221#0,1,7.243406864911526,0.0,0
2025-06-08 07:00:39,-423591168#0,1,24.793998173341127,0.0,0
2025-06-08 07:00:39,370186849#6,1,29.660681285451076,0.0,0
2025-06-08 07:00:39,374688974#1,1,3.4139281502250287,0.0,0
2025-06-08 07:00:39,423590921#8,1,22.11795288989507,0.0,0
2025-06-08 07:00:39,423737619#1,1,18.265736535224963,0.0,0
2025-06-08 07:00:39,:4231643593_3,1,11.606818382454307,0.0,0
2025-06-08 07:00:39,:4233306334_7,1,14.411590273576211,0.0,0
2025-06-08 07:00:40,-1187840221#0,1,7.997021744701374,0.0,0
2025-06-08 07:00:40,-423590912#15,1,0.0,0.0,0
2025-06-08 07:00:40,-423591168#0,1,25.698045906708543,0.0,0
2025-06-08 07:00:40,370186849#6,1,30.28236386023732,0.0,0
2025-06-08 07:00:40,374688974#1,1,4.257594142697484,0.0,0
2025-06-08 07:00:40,423590921#8,1,22.673151333911342,0.0,0
2025-06-08 07:00:40,423737619#1,1,19.00162309022424,0.0,0
2025-06-08 07:00:40,:4231643593_3,1,12.248465429838019,0.0,0
2025-06-08 07:00:40,:4233306334_7,1,15.034213217566144,0.0,0
2025-06-08 07:00:42,-1187840221#0,1,9.264255871172514,0.0,0
2025-06-08 07:00:42,-423590912#15,1,1.73854808851371,0.0,0
2025-06-08 07:00:42,-423591168#0,1,27.226945227823187,0.0,0
2025-06-08 07:00:42,370186849#6,1,31.72398711771881,0.0,0
2025-06-08 07:00:42,374688974#1,1,5.752570406579357,0.0,0
2025-06-08 07:00:42,423590921#8,1,24.2032253655456,0.0,0
2025-06-08 07:00:42,423737619#1,1,20.416960715075852,0.0,0
2025-06-08 07:00:42,:4231643593_3,1,13.396627811823246,0.0,0
2025-06-08 07:00:42,:4233306334_7,1,16.383501095448043,0.0,0
2025-06-08 07:00:43,-1187840221#0,1,9.814820131698143,0.0,0
2025-06-08 07:00:43,-423590912#15,1,2.5550373926205676,0.0,0
2025-06-08 07:00:43,-423591168#0,1,27.893358666823215,0.0,0
2025-06-08 07:00:43,370186849#6,1,32.46362776782541,0.0,0
2025-06-08 07:00:43,374688974#1,1,6.544532052792702,0.0,0
2025-06-08 07:00:43,423590921#8,1,24.686997055890966,0.0,0
2025-06-08 07:00:43,423737619#1,1,21.136465302538024,0.0,0
2025-06-08 07:00:43,:4231643593_3,1,13.996309657312203,0.0,0
2025-06-08 07:00:43,:4233306334_7,1,17.100808007259275,0.0,0
2025-06-08 07:00:44,-1187840221#0,1,10.674895274499882,0.0,0
2025-06-08 07:00:44,-423590912#15,1,3.4836556439995707,0.0,0
2025-06-08 07:00:44,-423591168#0,1,28.653087477257444,0.0,0
2025-06-08 07:00:44,370186849#6,1,33.29833535519419,0.0,0
2025-06-08 07:00:44,374688974#1,1,7.374676663327681,0.0,0
2025-06-08 07:00:44,423590921#8,1,25.485350135266778,0.0,0
2025-06-08 07:00:44,423737619#1,1,21.930977833309107,0.0,0
2025-06-08 07:00:44,:4231643593_3,1,14.55696421763042,0.0,0
2025-06-08 07:00:44,:4233306334_7,1,17.729491664737814,0.0,0
2025-06-08 07:00:45,-1187840221#0,1,11.524039630181605,0.0,0
2025-06-08 07:00:45,-423590912#15,1,4.3901148582134795,0.0,0
2025-06-08 07:00:45,-423591168#0,1,29.129441824997745,0.0,0
2025-06-08 07:00:45,370186849#6,1,34.179068381017906,0.0,0
2025-06-08 07:00:45,374688974#1,1,7.91399085606312,0.0,0
2025-06-08 07:00:45,423590921#8,1,26.324659325014796,0.0,0
2025-06-08 07:00:45,423591292#14,1,0.0,0.0,0
2025-06-08 07:00:45,423737619#1,1,22.55516638629687,0.0,0
2025-06-08 07:00:45,:4231643593_3,1,15.363403517931904,0.0,0
2025-06-08 07:00:45,:4233306334_7,1,18.206801064789648,0.0,0
2025-06-08 07:00:49,-1187840221#0,1,14.100807674687802,0.0,0
2025-06-08 07:00:49,-423590912#15,1,7.322018368490389,0.0,0
2025-06-08 07:00:49,-423591168#0,1,31.910066718215255,0.0,0
2025-06-08 07:00:49,374688974#1,1,11.193011603737297,0.0,0
2025-06-08 07:00:49,423590921#8,1,28.907870590113095,0.0,0
2025-06-08 07:00:49,423591292#14,1,3.6296590170371825,0.0,0
2025-06-08 07:00:49,423737619#1,1,25.129445032131752,0.0,0
2025-06-08 07:00:49,:4231643593_3,1,18.275529559748453,0.0,0
2025-06-08 07:00:49,:4233121525_7,1,37.18669253096253,0.0,0
2025-06-08 07:00:49,:4233306334_7,1,21.133632084655922,0.0,0
2025-06-08 07:01:13,-1187840221#0,1,30.78907846966988,0.0,0
2025-06-08 07:01:13,-168928125#4,1,6.758276798579163,0.0,0
2025-06-08 07:01:13,-423590912#15,1,24.79300519952696,0.0,0
2025-06-08 07:01:13,-423607554#1,1,13.25292187521304,0.0,0
2025-06-08 07:01:13,370186849#7,1,52.76058109750205,0.0,0
2025-06-08 07:01:13,374688974#1,1,28.077706564981526,0.0,0
2025-06-08 07:01:13,423590921#8,1,37.789368310861455,0.0,0
2025-06-08 07:01:13,423591282#4,1,17.77923770809327,0.0,0
2025-06-08 07:01:13,423607609#1,1,2.700145771851612,0.0,0
2025-06-08 07:01:13,423830467#5,1,10.494349331180032,0.0,0
2025-06-08 07:01:13,:4231642512_0,1,20.067919915570872,0.0,0
2025-06-08 07:01:13,:4231643382_7,1,26.88875800529075,0.0,0
2025-06-08 07:01:13,:4231643598_3,1,34.02279283711518,0.0,0
2025-06-08 07:01:13,:4233040768_6,1,30.1344063394928,0.0,0
2025-06-08 07:01:13,:4233306333_7,1,37.381007954472075,0.0,0
2025-06-08 07:01:15,-1187840221#0,1,32.027407596014875,0.0,0
2025-06-08 07:01:15,-168928125#4,1,8.15413945663374,0.0,0
2025-06-08 07:01:15,-423590912#15,1,26.06412194977194,0.0,0
2025-06-08 07:01:15,-423607554#1,1,14.346929688483243,0.0,0
2025-06-08 07:01:15,370186849#7,1,52.783440330357074,0.0,0
2025-06-08 07:01:15,374688974#1,1,29.848074936284714,0.0,0
2025-06-08 07:01:15,423590921#8,1,34.54936831086146,0.0,0
2025-06-08 07:01:15,423591282#4,1,19.015741474854426,0.0,0
2025-06-08 07:01:15,423591285#3,1,0.0,0.0,0
2025-06-08 07:01:15,423607609#1,1,4.417563085611685,0.0,0
2025-06-08 07:01:15,423830467#5,1,11.871792725031662,0.0,0
2025-06-08 07:01:15,:4231642512_0,1,21.483603460652745,0.0,0
2025-06-08 07:01:15,:4231643382_7,1,26.622956155221438,0.0,0
2025-06-08 07:01:15,:4231643598_3,1,35.4827808167098,0.0,0
2025-06-08 07:01:15,:4233040768_6,1,29.904295092573538,0.0,0
2025-06-08 07:01:15,:4233306333_7,1,38.712326298442996,0.0,0
2025-06-08 07:01:22,-1187835575#2,1,29.894462121952472,0.0,0
2025-06-08 07:01:22,-1187840221#0,1,36.84675578041976,0.0,0
2025-06-08 07:01:22,-168928125#4,1,13.239141424343943,0.0,0
2025-06-08 07:01:22,-423590912#15,1,30.79197306925669,0.0,0
2025-06-08 07:01:22,-423607554#1,1,19.11502408298919,0.0,0
2025-06-08 07:01:22,-423779399#2,1,43.45470904298996,0.0,0
2025-06-08 07:01:22,1236544133,1,1.750339146938922,0.0,0
2025-06-08 07:01:22,370186849#7,1,52.557779199546914,0.0,0
2025-06-08 07:01:22,374688974#1,1,34.669711960056816,0.0,0
2025-06-08 07:01:22,423590921#8,1,23.209368310861464,0.0,0
2025-06-08 07:01:22,423591282#4,1,23.954217188095335,0.0,0
2025-06-08 07:01:22,423591285#3,1,6.001243303175674,0.0,0
2025-06-08 07:01:22,423607609#1,1,9.269802725321712,0.0,0
2025-06-08 07:01:22,423830467#5,1,17.0884733223798,0.0,0
2025-06-08 07:01:22,:4231642512_0,1,25.99260481329075,0.0,0
2025-06-08 07:01:22,:4231643387_3,1,28.431378398171148,0.0,0
2025-06-08 07:01:22,:4231643601_3,1,40.435762256273236,0.0,0
2025-06-08 07:01:24,-1187835575#2,1,31.58509904783979,0.0,0
2025-06-08 07:01:24,-1187840221#0,1,38.238334743445236,0.0,0
2025-06-08 07:01:24,-168928125#4,1,14.420608170452546,0.0,0
2025-06-08 07:01:24,-423590912#15,1,32.277858979592615,0.0,0
2025-06-08 07:01:24,-423607554#1,1,20.53086125408182,0.0,0
2025-06-08 07:01:24,1236544133,1,3.497751073415922,0.0,0
2025-06-08 07:01:24,370186849#7,1,52.82111876202632,0.0,0
2025-06-08 07:01:24,374688974#1,1,36.13074556825032,0.0,0
2025-06-08 07:01:24,423590921#8,1,25.08136831086146,0.0,0
2025-06-08 07:01:24,423591282#4,1,25.212823633744968,0.0,0
2025-06-08 07:01:24,423591285#3,1,7.546882218732608,0.0,0
2025-06-08 07:01:24,423607609#1,1,10.921373170004326,0.0,0
2025-06-08 07:01:24,423830467#5,1,18.484738778291664,0.0,0
2025-06-08 07:01:24,:4231642512_0,1,27.41336662167309,0.0,0
2025-06-08 07:01:24,:4231643387_3,1,30.194460925192097,0.0,0
2025-06-08 07:01:24,:4231643601_3,1,41.440696140831314,0.0,0
2025-06-08 07:01:24,:4233306332_7,1,44.60255054985484,0.0,0
2025-06-08 07:01:25,-1187835575#2,1,32.49419996823385,0.0,0
2025-06-08 07:01:25,-1187840221#0,1,38.93457732775664,0.0,0
2025-06-08 07:01:25,-168928125#4,1,15.074946488022821,0.0,0
2025-06-08 07:01:25,-423590912#15,1,33.180931369125425,0.0,0
2025-06-08 07:01:25,-423607554#1,1,21.42256297215423,0.0,0
2025-06-08 07:01:25,-423627897#1,1,0.0,0.0,0
2025-06-08 07:01:25,1236544133,1,4.341229260192362,0.0,0
2025-06-08 07:01:25,370186849#7,1,52.81374177538489,0.0,0
2025-06-08 07:01:25,374688974#1,1,37.04958617967183,0.0,0
2025-06-08 07:01:25,423590921#8,1,26.01736831086146,0.0,0
2025-06-08 07:01:25,423591282#4,1,25.970286258908576,0.0,0
2025-06-08 07:01:25,423591285#3,1,8.482882218732607,0.0,0
2025-06-08 07:01:25,423607609#1,1,11.499790546133283,0.0,0
2025-06-08 07:01:25,423830467#5,1,19.023966127902664,0.0,0
2025-06-08 07:01:25,:4231642512_0,1,27.92108825774303,0.0,0
2025-06-08 07:01:25,:4231643387_3,1,31.05004420171723,0.0,0
2025-06-08 07:01:25,:4231643601_3,1,41.48667952608781,0.0,0
2025-06-08 07:01:25,:4233306332_7,1,45.49919161948873,0.0,0
2025-06-08 07:01:31,-1187835575#2,1,36.056502249017505,0.0,0
2025-06-08 07:01:31,-1187840221#0,1,43.73710903093821,0.0,0
2025-06-08 07:01:31,-423590912#15,1,38.03169241658091,0.0,0
2025-06-08 07:01:31,-423607554#1,1,25.17797027276618,0.0,0
2025-06-08 07:01:31,-423627897#1,1,5.182751850782389,0.0,0
2025-06-08 07:01:31,1236544133,1,9.177322007540594,0.0,0
2025-06-08 07:01:31,370186849#7,1,52.54385524927151,0.0,0
2025-06-08 07:01:31,374688974#1,1,41.26877823091858,0.0,0
2025-06-08 07:01:31,423591282#4,1,30.134362853195174,0.0,0
2025-06-08 07:01:31,423591285#3,1,14.098882218732603,0.0,0
2025-06-08 07:01:31,423591292#15,1,32.080234905214965,0.0,0
2025-06-08 07:01:31,423591331#4,1,0.9069770884701983,0.0,0
2025-06-08 07:01:31,423607609#1,1,15.179640940922413,0.0,0
2025-06-08 07:01:31,423830467#5,1,22.939715163897183,0.0,0
2025-06-08 07:01:31,:4231642523_12,1,24.320460273965786,0.0,0
2025-06-08 07:01:31,:4231643387_3,1,23.213814316308454,0.0,0
2025-06-08 07:01:31,:4231643604_3,1,38.29773569856909,0.0,0
2025-06-08 07:01:31,:4231760348_0,1,19.941506621303052,0.0,0
2025-06-08 07:01:31,:4233306332_7,1,45.99356774551334,0.0,0
2025-06-08 07:01:32,-1187835575#2,1,36.5394411921279,0.0,0
2025-06-08 07:01:32,-1187840221#0,1,44.434799772787336,0.0,0
2025-06-08 07:01:32,-423590912#15,1,38.51106677693367,0.0,0
2025-06-08 07:01:32,-423607554#1,1,25.656041124531754,0.0,0
2025-06-08 07:01:32,-423627897#1,1,6.021172989329591,0.0,0
2025-06-08 07:01:32,1236544133,1,10.099485799488592,0.0,0
2025-06-08 07:01:32,370186849#7,1,52.97914797422827,0.0,0
2025-06-08 07:01:32,374688974#1,1,42.05380544372928,0.0,0
2025-06-08 07:01:32,423591282#4,1,30.703692759722127,0.0,0
2025-06-08 07:01:32,423591285#3,1,15.034882218732601,0.0,0
2025-06-08 07:01:32,423591292#15,1,32.877041830375774,0.0,0
2025-06-08 07:01:32,423591331#4,1,1.8183118620272536,0.0,0
2025-06-08 07:01:32,423607609#1,1,15.752779754218746,0.0,0
2025-06-08 07:01:32,423830467#5,1,23.63835854819363,0.0,0
2025-06-08 07:01:32,:4231642523_12,1,24.28649283389427,0.0,0
2025-06-08 07:01:32,:4231643387_3,1,24.149814316308454,0.0,0
2025-06-08 07:01:32,:4231643604_3,1,36.677735698569094,0.0,0
2025-06-08 07:01:32,:4231760348_0,1,20.726802847901375,0.0,0
2025-06-08 07:01:32,:4233306332_7,1,44.37356774551334,0.0,0
2025-06-08 07:01:33,-1187835575#2,1,37.29366929418328,0.0,0
2025-06-08 07:01:33,-1187840221#0,1,45.191134564607836,0.0,0
2025-06-08 07:01:33,-423590912#15,1,39.19538386573042,0.0,0
2025-06-08 07:01:33,-423607554#1,1,26.224328892818406,0.0,0
2025-06-08 07:01:33,-423627897#1,1,6.909515470125062,0.0,0
2025-06-08 07:01:33,1236544133,1,10.736243561994266,0.0,0
2025-06-08 07:01:33,370186849#7,1,52.85257685906512,0.0,0
2025-06-08 07:01:33,374688974#1,1,42.56615239519441,0.0,0
